
🚲骑行视频(备用线路),#genre# 
卡门幻想曲(申淑娴),http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/%E5%8D%A1%E9%97%A8%E5%B9%BB%E6%83%B3%E6%9B%B2.mp4

埃尔加(霍普),http://wu.5yi.fun:66/api/public/dl/dTNxhiLd http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/%E5%9F%83%E5%B0%94%E5%8A%A0(%E9%9C%8D%E6%99%AE).mp4

落叶(石川绫子),http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/%E8%90%BD%E5%8F%B6(%E7%9F%B3%E5%B7%9D%E7%BB%AB%E5%AD%90).mp4

爱的力量(坎贝尔),http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/%E7%88%B1%E7%9A%84%E5%8A%9B%E9%87%8F(%E5%9D%8E%E8%B4%9D%E5%B0%94).mp4

魔笛(坎贝尔),http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/%E9%AD%94%E7%AC%9B(%E5%9D%8E%E8%B4%9D%E5%B0%94)%20.MP4

母亲教我的歌,http://wu.5yi.fun:66/api/public/dl/rDPL0ES2 http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/%E6%AF%8D%E4%BA%B2%E6%95%99%E6%88%91%E7%9A%84%E6%AD%8C.mp4

圣桑•哈伐奈拉,http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/%E5%9C%A3%E6%A1%91%E2%80%A2%E5%93%88%E4%BC%90%E5%A5%88%E6%8B%89%2C%20Op.83.MP4 

风流寡妇(列宾),http://wu.5yi.fun:66/api/public/dl/mRKSTFMa http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/%E9%A3%8E%E6%B5%81%E5%AF%A1%E5%A6%87%EF%BC%88%E5%88%97%E5%AE%BE%EF%BC%89.mp4

小星星(列宾),http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/%E5%B0%8F%E6%98%9F%E6%98%9F(%E5%88%97%E5%AE%BE).mp4

天鹅(列宾),http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/%E5%A4%A9%E9%B9%85(%E5%88%97%E5%AE%BE).mp4

天鹅(马友友),http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/%E5%A4%A9%E9%B9%85(%E9%A9%AC%E5%8F%8B%E5%8F%8B%EF%BC%8C%E5%87%AF%E7%91%9F%E7%90%B3%20%C2%B7%20%E6%96%AF%E6%89%98%E7%89%B9).mp4

C大调三重奏,http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/C%20%E5%A4%A7%E8%B0%83%E4%B8%89%E9%87%8D%E5%A5%8F.mp4

辛德勒名单,http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/%E8%BE%9B%E5%BE%B7%E5%8B%92%E5%90%8D%E5%8D%95.mp4

丰收渔歌(李映衡),http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/%E4%B8%B0%E6%94%B6%E6%B8%94%E6%AD%8C(%E6%9D%8E%E6%98%A0%E8%A1%A1).mp4

精灵之舞(李映衡),http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/%E7%B2%BE%E7%81%B5%E4%B9%8B%E8%88%9E(%E6%9D%8E%E6%98%A0%E8%A1%A1).mp4

引子与回旋随想曲(李映衡),http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/%E5%BC%95%E5%AD%90%E4%B8%8E%E5%9B%9E%E6%97%8B%E9%9A%8F%E6%83%B3%E6%9B%B2(%E6%9D%8E%E6%98%A0%E8%A1%A1).mp4 

春天(伊雷妮),http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/%E6%98%A5%E5%A4%A9(%E4%BC%8A%E9%9B%B7%E5%A6%AE).mp4

旋律,http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/%E6%97%8B%E5%BE%8B.mp4 

肖邦夜曲,http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/%E8%82%96%E9%82%A6%E5%A4%9C%E6%9B%B2.mp4

爱的礼赞(霍普),http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/%E7%88%B1%E7%9A%84%E7%A4%BC%E8%B5%9E(%E9%9C%8D%E6%99%AE).mp4 

我的真爱(申淑娴),http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/%E6%88%91%E7%9A%84%E7%9C%9F%E7%88%B1(%E7%94%B3%E6%B7%91%E5%A8%B4).mp4

幽默曲(申娴淑),http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/%E5%B9%BD%E9%BB%98%E6%9B%B2(%E7%94%B3%E5%A8%B4%E6%B7%91).mp4 

练声曲(康诛美),http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/%E7%BB%83%E5%A3%B0%E6%9B%B2(%E5%BA%B7%E8%AF%9B%E7%BE%8E).mp4

随想圆舞曲(薛伟),http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/%E9%9A%8F%E6%83%B3%E5%9C%86%E8%88%9E%E6%9B%B2(%E8%96%9B%E4%BC%9F).mp4

恰空,http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/%E6%81%B0%E7%A9%BA.mp4 

魔鬼的颤音,http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/%E9%AD%94%E9%AC%BC%E7%9A%84%E9%A2%A4%E9%9F%B3.mp4 

主题与变奏,http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/%E4%B8%BB%E9%A2%98%E4%B8%8E%E5%8F%98%E5%A5%8F.mp4

哈瓦奈斯,http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/%E5%93%88%E7%93%A6%E5%A5%88%E6%96%AF.mp4

塔兰泰拉,http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/%E5%A1%94%E5%85%B0%E6%B3%B0%E6%8B%89.mp4 

诙谐圆舞曲,http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/%E8%AF%99%E8%B0%90%E5%9C%86%E8%88%9E%E6%9B%B2.mp4 

茨冈,http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/%E8%8C%A8%E5%86%88.mp4 

夏日最后的玫瑰,http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/%E5%A4%8F%E6%97%A5%E6%9C%80%E5%90%8E%E7%9A%84%E7%8E%AB%E7%91%B0.mp4

爱只是一场梦,http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/%E7%88%B1%E5%8F%AA%E6%98%AF%E4%B8%80%E5%9C%BA%E6%A2%A6.mp4 

卡门序曲,http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/%E5%8D%A1%E9%97%A8%E5%BA%8F%E6%9B%B2.mp4 

梦醒时分(福雷),http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/%E6%A2%A6%E9%86%92%E6%97%B6%E5%88%86(%E7%A6%8F%E9%9B%B7).mp4

鸿雁(张少愽),http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/%E9%B8%BF%E9%9B%81(%E5%BC%A0%E5%B0%91%E6%84%BD).mp4 

思乡曲(于翔),http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/%E6%80%9D%E4%B9%A1%E6%9B%B2(%E4%BA%8E%E7%BF%94).mp4 

打虎上山(潘寅林),http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/%E8%BF%8E%E6%9D%A5%E6%98%A5%E8%89%B2%E6%8D%A2%E4%BA%BA%E9%97%B4-%E6%BD%98%E5%AF%85%E6%9E%97.mp4

阳光照耀着塔什库尔干,http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/%E9%99%BD%E5%85%89%E7%85%A7%E8%80%80%E8%91%97%E5%A1%94%E4%BB%80%E5%BA%AB%E7%88%BE%E5%B9%B9.mp4 

伟大的北京(宁峰),http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/%E4%BC%9F%E5%A4%A7%E7%9A%84%E5%8C%97%E4%BA%AC(%E5%AE%81%E5%B3%B0).mp4

新疆之春(任泳翔),http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/%E6%96%B0%E7%96%86%E4%B9%8B%E6%98%A5(%E4%BB%BB%E6%B3%B3%E7%BF%94).mp4 

满怀深情望北京,http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/%E6%BB%A1%E6%80%80%E6%B7%B1%E6%83%85%E6%9C%9B%E5%8C%97%E4%BA%AC.mp4

我爱你中国,http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/%E3%80%8A%E6%88%91%E7%88%B1%E4%BD%A0%E4%B8%AD%E5%9B%BD%E3%80%8B%E5%B0%8F%E6%8F%90%E7%90%B4%E6%BC%94%E5%A5%8F.mp4

50首古典小提琴曲,http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/50%E9%A6%96%E5%8F%A4%E5%85%B8%E5%B0%8F%E6%8F%90%E7%90%B4%E6%9B%B2.mp4


